"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Lower middle income","LMC","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","1946510013.98824","1937450033.27541","2148580018.07332","2648799996.15438","3053790027.24029","3267859916.65721","3364559946.22782","3618149985.68036","3184219990.59059","3145519981.92258","3483049945.49043","3893290031.50761","3896790053.50173","5292079988.18159","7508440073.38025","10098789877.4296","9773989881.21748","9468319939.79216","11022779882.649","12333960013.1214","15117810005.784","13424449910.9983","13087089928.7313","12312640042.1262","11923689932.3463","12899919965.9228","14720959842.3615","15360829992.8904","17335330036.5396","17786419957.4478","24758660261.9067","26508149885.5203","24204139832.8543","20411759907.8808","23256149946.2537","21520149910.1706","20625249875.62","17574820044.0407","18426229928.8511","19384650073.0515","18206030132.7705","20134270159.7214","20922600015.1634","22310329938.8886","23758959878.9215","34249580101.0132","39653179836.2732","31405189826.0117","34508649982.4524","38996010053.6346","38962040334.7015","40216860038.7573","41430400330.5435","50858260202.4078","47976290193.5577","43767360031.1279","42336789707.1838","43720999729.6333","41143699726.1047","",
"Low & middle income","LMY","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","3711219970.70313","4641160156.25","4841370117.1875","5182080078.125","5226740234.375","5699540039.0625","5791580078.125","5903940429.6875","5336600097.65625","5304020019.53125","5986259765.625","6849459960.9375","7198629882.8125","9768639648.4375","13406910156.25","17010449218.75","16110919921.875","16506259765.625","23113791015.625","25906359375","31756560546.875","30324699218.75","27718269531.25","25998599609.375","27116500000","28454191406.25","33688949218.75","38216089843.75","41270628906.25","42571437500","54110898437.5","57156699218.75","55892492187.5","51719300781.25","55784050781.25","55373480468.75","50918269531.25","46249718750","48417390625","50708648437.5","48363449218.75","50519781250","60332980468.75","69811320312.5","78288882812.5","106799593750","105250718750","106682007812.5","124373257812.5","124006890625","127966898437.5","138959171875","133283546875","150870187500","161498515625","146642890625","158555484375","164802312500","165593750000","",
"Lesotho","LSO","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","1559999.94277954","4139999.8664856","5929999.82833862","5639999.8664856","5659999.84741211","9489999.77111816","12539999.961853","13779999.7329712","13180000.3051758","13069999.6948242","9729999.54223633","16569999.6948242","13840000.1525879","13930000.3051758","20620000.8392334","28479999.5422363","28520000.4577637","36669998.1689453","49409999.8474121","64709999.0844727","93160003.6621094","103250000","92349998.4741211","106180000.305176","98459999.0844727","92180000.3051758","85379997.253418","104849998.474121","108900001.525879","134509994.506836","139130004.882813","123309997.558594","143160003.662109","143059997.558594","115620002.746582","112650001.525879","103209999.084473","91489997.8637695","61849998.4741211","31670000.0762939","37169998.1689453","55549999.2370605","77000000","79129997.253418","95309997.5585938","68440002.4414063","71190002.4414063","130899993.896484","144710006.713867","122269996.643066","256049987.792969","256769989.013672","276260009.765625","320670013.427734","107169998.168945","86489997.8637695","112069999.694824","145660003.662109","151839996.337891","",
"Late-demographic dividend","LTE","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","492900008.084253","969349997.088314","836410009.086132","921099999.10742","917940006.259829","1052239996.23582","1425850026.20332","1205169995.5035","1315850004.15146","1262679988.52395","1259639992.05641","1282559996.51179","1403440010.10433","1363499981.86529","1991620005.93543","1969769988.46233","1785529992.4463","2572950022.80176","2822719962.52984","3046390002.98083","4015789984.43298","4650939958.18496","4063769998.99745","3771630001.36614","3884469947.2785","4500819984.37643","4614880036.95012","5396290083.05073","5849999941.34903","6238660048.00797","8070979962.11052","8278670045.98677","8584740002.63215","8551649869.20357","9411980090.37972","9944729911.08895","8842129921.95785","7989030045.98618","9604459918.97583","10549430074.9302","8871420045.37583","8597430145.74051","9580519937.51526","9038459938.76458","10182069934.3682","10314519943.7141","11535379981.041","12063149797.4396","13237310021.4005","13566290091.5146","11753110192.7757","13484350044.2505","14763570176.1246","13465340082.1686","14801220124.2447","12562579938.7693","12084540074.3485","12743160101.8906","9624339960.09827","",
"Lithuania","LTU","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","1779999.97138977","1200000.04768372","","1019999.98092651","","","340000.003576279","140000.000596046","170000.001788139","70000.0002980232","209999.993443489","239999.994635582","90000.0035762787","119999.997317791","29999.9993294477","19999.9995529652","","","","19999.9995529652","4429999.82833862","9999.99977648258","720000.028610229","560000.002384186","449999.988079071","419999.986886978","360000.014305115","140000.000596046","349999.994039536","330000.013113022","230000.004172325","119999.997317791","129999.995231628","180000.007152557","289999.99165535","-4010000.22888184","319999.992847443","360000.014305115","500000","319999.992847443","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","59799999.2370605","111330001.831055","79790000.9155273","94510002.1362305","101379997.253418","106610000.610352","98209999.0844727","62209999.0844727","92690002.4414063","77629997.253418","85559997.5585938","132520004.272461","101449996.948242","94160003.6621094","114750000","270109985.351563","251509994.506836","605690002.441406","428859985.351563","537380004.882813","1160839965.82031","1044099975.58594","850539978.027344","446779998.779297","339769989.013672","865859985.351563","427779998.779297","425790008.544922","483260009.765625","499119995.117188","1241089965.82031","1532670043.94531","953599975.585938","780000000","683520019.53125","500559997.558594","649590026.855469","471559997.558594","531210021.972656","681940002.441406","447380004.882813","493850006.103516","364390014.648438","584390014.648438","780599975.585938","732640014.648438","1101530029.29688","1219229980.46875","1453359985.35156","1045959960.9375","985500000","1440239990.23438","1471140014.64844","2008650024.41406","2240149902.34375","1518280029.29688","2062310058.59375","2416270019.53125","811650024.414063","",
"Monaco","MCO","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65290000.9155273","39779998.7792969","107260002.13623","122650001.525879","119239997.86377","142979995.727539","119059997.558594","119900001.525879","169710006.713867","224820007.324219","270299987.792969","298170013.427734","245779998.779297","473010009.765625","461690002.441406","475489990.234375","348690002.441406","517799987.792969","312579986.572266","262049987.792969","242210006.713867","230929992.675781","",
"Madagascar","MDG","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","2650000.09536743","1490000.00953674","4989999.77111816","8289999.96185303","47590000.1525879","50819999.6948242","47700000.7629395","43639999.3896484","48619998.9318848","45569999.6948242","47950000.7629395","46880001.0681152","54700000.7629395","52500000","62750000","82209999.0844727","61349998.4741211","60580001.8310547","90470001.2207031","137089996.337891","229550003.051758","232979995.727539","240119995.117188","181179992.675781","150210006.713867","184639999.389648","309820007.324219","330589996.337891","295980010.986328","347230010.986328","396959991.455078","455109985.351563","361549987.792969","361220001.220703","288140014.648438","299410003.662109","354690002.441406","837669982.910156","484670013.427734","362390014.648438","324480010.986328","374529998.779297","373940002.441406","545359985.351563","1252520019.53125","916150024.414063","784409973.144531","896830017.089844","847200012.207031","434510009.765625","477309997.558594","447279998.779297","368489990.234375","499279998.779297","588119995.117188","677510009.765625","621580017.089844","779039978.027344","690570007.324219","",
"Maldives","MDV","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","29999.9993294477","259999.990463257","479999.989271164","300000.011920929","280000.001192093","119999.997317791","1990000.00953674","370000.004768372","289999.99165535","170000.001788139","239999.994635582","850000.023841858","639999.985694885","579999.983310699","610000.014305115","3250000","3009999.99046326","3650000.09536743","8100000.38146973","6280000.20980835","20909999.8474121","12670000.0762939","5260000.22888184","9930000.30517578","5170000.07629395","8510000.22888184","15220000.2670288","15289999.961853","25350000.3814697","27079999.9237061","15649999.6185303","27020000.4577637","30950000.7629395","26540000.9155273","27489999.7711182","52490001.6784668","26489999.7711182","23479999.5422363","24829999.9237061","30420000.0762939","18139999.3896484","22299999.2370605","21530000.6866455","17000000","26620000.8392334","72389999.3896484","34090000.1525879","33790000.9155273","52930000.3051758","29090000.1525879","88279998.7792969","49830001.8310547","56729999.5422363","21700000.7629395","22540000.9155273","23989999.7711182","22709999.0844727","43250000","119120002.746582","",
"Middle East & North Africa","MEA","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","1011819993.44379","1187530006.28948","1082760004.90785","990869999.390095","903939999.163151","765419997.379184","721619991.729036","529929996.011779","502480004.671961","539469997.951761","987740005.169064","982580016.590655","1102860006.10888","2358879971.73145","3744500036.41844","5850059918.49303","6064029945.31393","7202869883.5969","7337009946.89763","8409989954.99313","9093279933.51221","8721089925.19975","7242010019.77921","6521499943.01796","6222880018.59188","7128060012.69817","6733679945.4689","6493980116.00971","5162470106.00567","5223829966.78352","13342470145.4639","13148729828.8345","9317259943.72368","7239709974.05052","8482250066.28037","6049049882.65038","8318089906.21567","5705769965.52944","6235120024.68109","5385759985.92377","4837909940.7196","4983090020.41817","4834079949.37897","8397839888.57269","10800999818.8019","28264389896.3928","17181700250.6256","18003889759.0637","24222650215.1489","13675179916.3818","12273710113.0486","15597039665.2222","13656770118.7134","25861659805.2979","32511739837.6465","19311190261.8408","26468600036.6211","28087409687.0422","32036780517.5781","",
"Mexico","MEX","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","7760000.22888184","84699996.9482422","37130001.0681152","3059999.94277954","-22729999.5422363","48950000.7629395","36220001.2207031","36020000.4577637","27120000.8392334","21670000.0762939","29930000.3051758","16819999.6948242","21200000.7629395","13210000.038147","22059999.4659424","21620000.8392334","20469999.3133545","18510000.2288818","17360000.6103516","67190002.4414063","67389999.3896484","111370002.746582","150080001.831055","149759994.506836","93500000","150940002.441406","269399993.896484","176500000","178220001.220703","114519996.643066","178339996.337891","290220001.220703","339190002.441406","446410003.662109","450220001.220703","410559997.558594","305429992.675781","113800003.051758","30040000.9155273","45950000.7629395","-40459999.0844727","98940002.4414063","135550003.051758","115639999.389648","135929992.675781","200000000","245899993.896484","112459999.084473","148300003.051758","186679992.675781","454730010.986328","967020019.53125","407929992.675781","562390014.648438","814890014.648438","321070007.324219","809299987.792969","754609985.351563","539799987.792969","",
"Marshall Islands","MHL","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280000.001192093","5570000.17166138","30159999.8474121","46330001.8310547","33389999.3896484","69940002.4414063","52930000.3051758","42479999.5422363","59080001.8310547","47459999.0844727","67709999.0844727","55729999.5422363","52130001.0681152","49919998.1689453","56290000.9155273","55330001.8310547","53319999.6948242","53209999.0844727","61169998.1689453","24930000.3051758","84519996.6430664","83849998.4741211","93739997.8637695","55700000.7629395","57060001.373291","12560000.4196167","72510002.1362305","53860000.6103516","",
"Middle income","MIC","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","2888590087.89063","3626860107.42188","3596000000","3906350097.65625","4013400146.48438","4452910156.25","4629680175.78125","4672220214.84375","4237930175.78125","4128200195.3125","4434969726.5625","4841609863.28125","4913979980.46875","6306419921.875","8671530273.4375","11441599609.375","11126519531.25","10946490234.375","13286990234.375","15014669921.875","18572589843.75","17582779296.875","16821939453.125","15858110351.5625","15689330078.125","16871890625","19143160156.25","20818330078.125","22938000000","23828789062.5","32922468750","35811960937.5","33594800781.25","31667849609.375","33367128906.25","32809859375","30075289062.5","25719189453.125","28038289062.5","30672750000","27719990234.375","28969300781.25","32140519531.25","33701929687.5","38843441406.25","66552773437.5","60012628906.25","52227167968.75","58087390625","54924890625","52432058593.75","58220511718.75","56834410156.25","65411851562.5","63312089843.75","58481289062.5","60706781250","61097980468.75","56835191406.25","",
"North Macedonia","MKD","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3319999.9332428","104260002.13623","78800003.0517578","105389999.389648","98279998.7792969","104910003.662109","276950012.207031","250860000.610352","247639999.389648","273859985.351563","266109985.351563","264000000","227399993.896484","200850006.103516","201830001.831055","202800003.051758","194220001.220703","194309997.558594","192289993.286133","147710006.713867","196729995.727539","211919998.168945","214320007.324219","168350006.103516","149949996.948242","169919998.168945","",
"Mali","MLI","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","79999.9982118607","2440000.05722046","9560000.4196167","7110000.1335144","17239999.7711182","21610000.6103516","24950000.7629395","17200000.7629395","27889999.3896484","23219999.3133545","22090000.1525879","29840000.1525879","37810001.373291","70610000.6103516","115889999.389648","143970001.220703","87040000.9155273","110199996.948242","157080001.831055","187529998.779297","266420013.427734","228009994.506836","208839996.337891","218369995.117188","319570007.324219","378649993.896484","378690002.441406","360149993.896484","435380004.882813","447179992.675781","479170013.427734","449679992.675781","429690002.441406","369959991.455078","440149993.896484","540409973.144531","490170013.427734","429329986.572266","346820007.324219","354390014.648438","288040008.544922","351739990.234375","420480010.986328","556229980.46875","585299987.792969","724590026.855469","869200012.207031","1021010009.76563","967750000","984659973.144531","1091459960.9375","1267619995.11719","995580017.089844","1397560058.59375","1235839965.82031","1201599975.58594","1205060058.59375","1359969970.70313","1492239990.23438","",
"Malta","MLT","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","12329999.9237061","9770000.45776367","8840000.15258789","17239999.7711182","19600000.3814697","16540000.9155273","17440000.5340576","16120000.8392334","16850000.3814697","15050000.1907349","19559999.4659424","16040000.9155273","15039999.961853","27489999.7711182","21530000.6866455","33650001.5258789","30319999.6948242","31170000.0762939","39529998.7792969","51799999.2370605","15930000.3051758","49369998.9318848","25079999.9237061","44029998.7792969","11409999.8474121","18329999.9237061","6829999.92370605","-1429999.94754791","-2829999.92370605","-5210000.03814697","5309999.94277954","21799999.2370605","4630000.11444092","30870000.8392334","42490001.6784668","9210000.03814697","72169998.1689453","22389999.3896484","21870000.8392334","25100000.3814697","21239999.7711182","1700000.04768372","11039999.961853","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","35659999.8474121","21379999.1607666","28559999.4659424","42000000","21360000.6103516","17110000.6103516","16780000.6866455","12819999.6948242","15510000.2288818","28629999.1607666","23030000.6866455","40840000.1525879","44340000.1525879","70489997.8637695","66699996.9482422","54659999.8474121","65089996.3378906","91830001.8310547","216029998.779297","342149993.896484","294529998.779297","260489990.234375","281250000","281790008.544922","242690002.441406","311489990.234375","372619995.117188","314320007.324219","399690002.441406","149320007.324219","154559997.558594","174570007.324219","114319999.694824","103529998.779297","177149993.896484","160449996.948242","49419998.1689453","61040000.9155273","72430000.3051758","81050003.0517578","105639999.389648","125669998.168945","119029998.779297","125019996.643066","123449996.948242","144830001.831055","145710006.713867","195889999.389648","534590026.855469","355959991.455078","354920013.427734","379950012.207031","504529998.779297","3936120117.1875","1384459960.9375","1168500000","1536660034.17969","1542339965.82031","1687670043.94531","",
"Middle East & North Africa (excluding high income)","MNA","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","885519991.159439","1068950007.31945","978030003.219843","862160000.20504","784469999.790192","624239994.581789","582559992.790222","441579997.003078","421750002.613291","466489996.204153","896840005.874634","879450014.591217","982050004.005432","2104389977.98041","3392970036.02982","5174799900.29335","5052499912.7388","5920189859.39026","6244309967.04102","6775279912.71019","7731629959.58328","7414129949.27168","6009200023.77033","4753039959.90753","4593689984.79843","4942089989.18533","4514709959.03015","5048630068.77899","3907240048.40851","3996959957.1228","11725540134.4299","11248909871.1014","7077589920.28236","5676859936.71417","6934940009.35555","5498919887.54272","5799829890.728","5431319965.83939","5441200032.23419","5223479983.32977","4654609943.38989","4889160022.7356","4667709945.67871","8187969886.77979","10622199821.4722","28220239894.8669","17103330251.6937","17920979770.6604","24148000213.623","13530689910.8887","12295320113.6589","15597039665.2222","13656770118.7134","25861659805.2979","32511739837.6465","19311190261.8408","26468600036.6211","28087409687.0422","32036780517.5781","",
"Montenegro","MNE","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8140000.34332275","20129999.1607666","3859999.89509583","95589996.3378906","105650001.525879","104470001.220703","76489997.8637695","80069999.6948242","126629997.253418","103089996.337891","117180000.305176","100419998.168945","99959999.0844727","85730003.3569336","117849998.474121","154839996.337891","",
"Mongolia","MNG","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","3400000.09536743","3400000.09536743","3400000.09536743","3400000.09536743","2400000.09536743","2400000.09536743","2400000.09536743","2000000","2119999.88555908","5170000.07629395","6519999.98092651","4679999.82833862","3829999.92370605","6090000.15258789","13050000.1907349","69559997.5585938","100800003.051758","106870002.746582","156350006.103516","153179992.675781","165179992.675781","183550003.051758","171789993.286133","176559997.558594","185570007.324219","183300003.051758","183559997.558594","213570007.324219","219490005.493164","195199996.948242","182399993.896484","212089996.337891","230630004.882813","306760009.765625","286660003.662109","337450012.207031","446529998.779297","430519989.013672","316910003.662109","236339996.337891","325670013.427734","764469970.703125","331730010.986328","",
"Northern Mariana Islands","MNP","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","5000000","6010000.22888184","8020000.45776367","17010000.2288818","11079999.9237061","18209999.0844727","18079999.9237061","20219999.3133545","29909999.8474121","46110000.6103516","48189998.626709","53259998.3215332","57209999.0844727","65610000.6103516","75279998.7792969","81330001.8310547","89569999.6948242","91610000.6103516","101209999.084473","111669998.168945","109139999.389648","136289993.286133","161839996.337891","133860000.610352","185229995.727539","158979995.727539","232059997.558594","185279998.779297","152210006.713867","158750000","62540000.9155273","28059999.4659424","7389999.8664856","88949996.9482422","2299999.95231628","-699999.988079071","-1570000.05245209","689999.997615814","200000.002980232","119999.997317791","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","19999.9995529652","3589999.91416931","90000.0035762787","170000.001788139","-39999.9991059303","","6849999.90463257","18030000.6866455","19999.9995529652","29999.9993294477","79999.9982118607","119999.997317791","129999.995231628","109999.999403954","689999.997615814","20329999.9237061","69870002.746582","79800003.0517578","104080001.831055","143899993.896484","167059997.558594","140250000","204509994.506836","207009994.506836","254320007.324219","295690002.441406","420029998.779297","665210021.972656","916599975.585938","805000000","997510009.765625","1065099975.58594","1459680053.71094","1176959960.9375","1199939941.40625","1063390014.64844","886729980.46875","948210021.972656","1039949951.17188","818669982.910156","907390014.648438","961469970.703125","2217370117.1875","1049520019.53125","1244290039.0625","1289859985.35156","1641939941.40625","1784989990.23438","1993089965.82031","2013599975.58594","1943130004.88281","2065469970.70313","2071699951.17188","2312699951.17188","2106010009.76563","1819119995.11719","1533770019.53125","1806089965.82031","1819790039.0625","",
"Mauritania","MRT","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","39999.9991059303","1009999.99046326","2240000.00953674","1620000.00476837","12079999.9237061","9300000.19073486","21700000.7629395","12489999.7711182","20989999.7711182","11819999.6948242","7510000.22888184","14609999.6566772","13350000.3814697","30879999.1607666","97980003.3569336","83180000.3051758","206190002.441406","177910003.662109","240089996.337891","170169998.168945","175369995.117188","223130004.882813","187679992.675781","179559997.558594","172759994.506836","207559997.558594","230589996.337891","193910003.662109","182929992.675781","250839996.337891","236179992.675781","217399993.896484","199619995.117188","337839996.337891","268940002.441406","230229995.727539","272269989.013672","239070007.324219","165860000.610352","222699996.948242","223630004.882813","282739990.234375","363459991.455078","260850006.103516","194770004.272461","188800003.051758","216320007.324219","348850006.103516","454790008.544922","375980010.986328","373609985.351563","381720001.220703","409790008.544922","294739990.234375","260709991.455078","329459991.455078","307290008.544922","290890014.648438","447179992.675781","",
"Mauritius","MUS","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","529999.971389771","5500000","4289999.96185303","5809999.94277954","2150000.09536743","2190000.05722046","4380000.11444092","5179999.82833862","9640000.34332275","5400000.09536743","6010000.22888184","9239999.77111816","10560000.4196167","13720000.2670288","24969999.3133545","28420000.0762939","17030000.6866455","22360000.6103516","43779998.7792969","32040000.9155273","33090000.1525879","58279998.7792969","47709999.0844727","40139999.3896484","33409999.8474121","26639999.3896484","54020000.4577637","62599998.4741211","57310001.373291","60340000.1525879","88290000.9155273","67319999.6948242","45689998.626709","26739999.7711182","14840000.1525879","23819999.6948242","20329999.9237061","42060001.373291","40409999.8474121","41819999.6948242","20750000","21280000.6866455","23850000.3814697","-14520000.4577637","32799999.2370605","34400001.5258789","19129999.1607666","69209999.0844727","108680000.305176","156029998.779297","124589996.337891","185690002.441406","176679992.675781","145740005.493164","44590000.1525879","78419998.1689453","42340000.1525879","11649999.6185303","66699996.9482422","",
"Malawi","MWI","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","4159999.84741211","8229999.54223633","11609999.6566772","16459999.0844727","32560001.373291","33909999.8474121","31709999.0844727","30040000.9155273","46930000.3051758","27500000","36770000.4577637","31520000.4577637","36169998.1689453","29610000.6103516","41389999.3896484","62880001.0681152","61659999.8474121","78910003.6621094","98209999.0844727","141419998.168945","141179992.675781","136639999.389648","120230003.356934","115489997.86377","181320007.324219","112459999.084473","194490005.493164","275839996.337891","375600006.103516","417299987.792969","500359985.351563","549570007.324219","578039978.027344","497339996.337891","471140014.648438","435140014.648438","492540008.544922","344100006.103516","434679992.675781","446779998.779297","448149993.896484","411100006.103516","379739990.234375","519570007.324219","507420013.427734","573650024.414063","722869995.117188","766669982.910156","924739990.234375","773710021.972656","1016849975.58594","798280029.296875","1170910034.17969","1132550048.82813","931159973.144531","1049380004.88281","1241609985.35156","1517560058.59375","1270969970.70313","",
"Malaysia","MYS","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","13279999.7329712","18909999.8474121","21819999.6948242","12729999.5422363","17180000.3051758","22180000.3051758","30149999.6185303","23100000.3814697","25670000.0762939","30819999.6948242","26360000.6103516","42189998.626709","50080001.8310547","44209999.0844727","68339996.3378906","98220001.2207031","62490001.6784668","70410003.6621094","79620002.746582","124589996.337891","134490005.493164","142720001.220703","134720001.220703","175470001.220703","325029998.779297","226800003.051758","190559997.558594","362059997.558594","101980003.356934","137509994.506836","466540008.544922","287899993.896484","202440002.441406","94010002.1362305","65690002.4414063","106750000","-456600006.103516","-240339996.337891","201740005.493164","145929992.675781","48650001.5258789","29329999.9237061","89339996.3378906","110319999.694824","299230010.986328","29219999.3133545","241360000.610352","202149993.896484","156350006.103516","139919998.168945","-6139999.8664856","40810001.373291","18319999.6948242","-113309997.558594","19920000.0762939","-600000.023841858","-51819999.6948242","-29250000","-38080001.8310547","",
"North America","NAC","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","9999.99977648258","50000.0007450581","59999.9986588955","59999.9986588955","39999.9991059303","9999.99977648258","9999.99977648258","","9999.99977648258","","29999.9993294477","19999.9995529652","29999.9993294477","79999.9982118607","159999.996423721","150000.005960464","280000.001192093","209999.993443489","70000.0002980232","70000.0002980232","79999.9982118607","939999.997615814","90000.0035762787","230000.004172325","39999.9991059303","100000.001490116","42189998.626709","-4719999.79019165","-5000000","-4820000.17166138","-12479999.5422363","-2079999.92370605","-4070000.17166138","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","","","","","","","19999.9995529652","","","","","","","","","","","9999.99977648258","","5269999.98092651","14579999.9237061","16530000.6866455","22120000.8392334","58500000","119620002.746582","180449996.948242","142339996.337891","152550003.051758","137100006.103516","190369995.117188","185919998.168945","165160003.662109","180830001.831055","178630004.882813","152410003.662109","109510002.13623","135020004.272461","148380004.882813","175330001.831055","113379997.253418","149330001.831055","220850006.103516","205490005.493164","331130004.882813","261329986.572266","278209991.455078","252440002.441406","261040008.544922","226220001.220703","142380004.882813","170190002.441406","186690002.441406","150029998.779297","",
"New Caledonia","NCL","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","","","","","","","17200000.7629395","11609999.6566772","15810000.4196167","16500000","22870000.8392334","38229999.5422363","54959999.0844727","74639999.3896484","62049999.2370605","64709999.0844727","46490001.6784668","78059997.5585938","115010002.13623","148649993.896484","197970001.220703","150169998.168945","158660003.662109","181899993.896484","130509994.506836","145369995.117188","206589996.337891","282630004.882813","261100006.103516","281600006.103516","302410003.662109","310679992.675781","357980010.986328","394730010.986328","408429992.675781","451209991.455078","396140014.648438","338820007.324219","338390014.648438","314510009.765625","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","39999.9991059303","1990000.00953674","4380000.11444092","4510000.22888184","14859999.6566772","15130000.1144409","22069999.6948242","22020000.4577637","30649999.6185303","33380001.0681152","31540000.9155273","40889999.3896484","43240001.6784668","70849998.4741211","134809997.558594","137270004.272461","125709999.084473","95019996.6430664","155229995.727539","172529998.779297","165429992.675781","191360000.610352","257160003.662109","173570007.324219","157750000","297640014.648438","303709991.455078","354649993.896484","371410003.662109","298049987.792969","387589996.337891","369559997.558594","356709991.455078","338519989.013672","372950012.207031","272390014.648438","252059997.558594","333230010.986328","292339996.337891","187270004.272461","209210006.713867","258980010.986328","295809997.558594","481019989.013672","548679992.675781","523090026.855469","541940002.441406","575450012.207031","615450012.207031","470630004.882813","741380004.882813","644669982.910156","891140014.648438","797299987.792969","917780029.296875","869280029.296875","952479980.46875","1223089965.82031","1196319946.28906","",
"Nigeria","NGA","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","32639999.3896484","30389999.3896484","30979999.5422363","20719999.3133545","44970001.2207031","75309997.5585938","68360000.6103516","72800003.0517578","68800003.0517578","85110000.6103516","107540000.915527","107110000.610352","83000000","76379997.253418","72610000.6103516","81379997.253418","51819999.6948242","42009998.3215332","40150001.5258789","25739999.7711182","34400001.5258789","39250000","34950000.7629395","46750000","32389999.3896484","31709999.0844727","58119998.9318848","67620002.746582","118080001.831055","344000000","255080001.831055","258320007.324219","258820007.324219","288420013.427734","189660003.662109","210960006.713867","188750000","199839996.337891","203339996.337891","151990005.493164","173800003.051758","167820007.324219","299549987.792969","309850006.103516","578770019.53125","6401790039.0625","11431959960.9375","1958599975.58594","1293719970.70313","1639229980.46875","2052360107.42188","1809859985.35156","1916170043.94531","2515719970.70313","2478600097.65625","2431540039.0625","2498189941.40625","3358959960.9375","3301520019.53125","",
